                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     98,                0.46314,                0.37688,                      0,                0.32725,                0.83675,                0.99932,                      1,                  0.995,                0.92679,                0.99932,                      1,                  0.995,                0.97146,                0.43516,                0.26377,                      0,                0.24002,                0.80288,              0.0080794,              0.0080794,              0.0080794
                     99,                0.47265,                0.38173,                      0,                0.33539,                0.83857,                0.99978,                      1,                  0.995,                 0.9252,                0.99978,                      1,                  0.995,                0.96806,                0.43494,                0.26826,                      0,                0.24081,                0.80486,              0.0080596,              0.0080596,              0.0080596
                    100,                0.47044,                 0.3733,                      0,                0.33109,                0.83828,                0.99905,                      1,                  0.995,                0.92863,                0.99905,                      1,                  0.995,                0.96748,                0.41869,                0.25594,                      0,                0.23764,                0.80196,              0.0080398,              0.0080398,              0.0080398
                    101,                0.46233,                0.37274,                      0,                0.32563,                0.83809,                0.99977,                      1,                  0.995,                0.92923,                0.99977,                      1,                  0.995,                0.96438,                0.41483,                0.26072,                      0,                0.23426,                0.80731,                0.00802,                0.00802,                0.00802
                    102,                0.46567,                0.37937,                      0,                 0.3291,                0.83566,                0.99972,                      1,                  0.995,                0.92029,                0.99972,                      1,                  0.995,                0.95716,                0.41839,                0.26367,                      0,                0.23556,                0.80498,              0.0080002,              0.0080002,              0.0080002
                    103,                0.46244,                0.36491,                      0,                0.33076,                0.83386,                0.99974,                      1,                  0.995,                0.92175,                0.99974,                      1,                  0.995,                  0.959,                0.43838,                0.26196,                      0,                0.24424,                0.80885,              0.0079804,              0.0079804,              0.0079804
                    104,                0.46248,                0.35259,                      0,                0.32833,                0.83611,                0.99967,                      1,                  0.995,                0.92131,                0.99967,                      1,                  0.995,                0.96501,                0.40192,                0.25005,                      0,                 0.2325,                0.80306,              0.0079606,              0.0079606,              0.0079606
                    105,                0.45656,                 0.3534,                      0,                0.32858,                0.82547,                0.99947,                      1,                  0.995,                0.93342,                0.99947,                      1,                  0.995,                0.97266,                0.41189,                0.23823,                      0,                0.23726,                0.80112,              0.0079408,              0.0079408,              0.0079408
                    106,                0.45103,                0.33873,                      0,                0.32433,                0.82585,                0.99977,                      1,                  0.995,                 0.9289,                0.99977,                      1,                  0.995,                 0.9694,                0.43088,                0.24263,                      0,                0.24001,                0.80399,               0.007921,               0.007921,               0.007921
                    107,                 0.4571,                0.36303,                      0,                0.32626,                0.83296,                0.99971,                      1,                  0.995,                0.93286,                0.99971,                      1,                  0.995,                0.97041,                0.41718,                0.24615,                      0,                0.23523,                0.80535,              0.0079012,              0.0079012,              0.0079012
                    108,                0.45538,                0.34384,                      0,                0.32307,                 0.8333,                0.99968,                      1,                  0.995,                 0.9368,                0.99968,                      1,                  0.995,                0.97244,                0.41037,                0.24271,                      0,                0.23726,                0.80225,              0.0078814,              0.0078814,              0.0078814
                    109,                0.45516,                0.34333,                      0,                0.32608,                0.83373,                0.99944,                      1,                  0.995,                0.92898,                0.99944,                      1,                  0.995,                0.97083,                0.42724,                0.23533,                      0,                0.23585,                0.80413,              0.0078616,              0.0078616,              0.0078616
                    110,                0.44509,                0.34281,                      0,                0.31602,                0.83001,                0.99961,                      1,                  0.995,                0.93525,                0.99961,                      1,                  0.995,                0.97372,                0.40236,                0.23893,                      0,                0.23284,                0.80228,              0.0078418,              0.0078418,              0.0078418
                    111,                0.45161,                0.34044,                      0,                 0.3177,                0.83401,                0.99967,                      1,                  0.995,                0.93785,                0.99967,                      1,                  0.995,                0.97291,                0.41132,                0.24075,                      0,                0.23099,                0.80266,               0.007822,               0.007822,               0.007822
                    112,                0.44728,                0.34832,                      0,                0.32058,                0.83074,                0.99897,                      1,                  0.995,                0.92822,                0.99897,                      1,                  0.995,                0.96907,                0.40869,                0.23546,                      0,                0.23239,                0.80136,              0.0078022,              0.0078022,              0.0078022
                    113,                0.44556,                0.35052,                      0,                 0.3189,                0.82972,                0.99977,                      1,                  0.995,                0.93445,                0.99977,                      1,                  0.995,                 0.9729,                0.39539,                0.23331,                      0,                 0.2286,                0.79728,              0.0077824,              0.0077824,              0.0077824
                    114,                0.44875,                0.34494,                      0,                0.32215,                0.82728,                0.99975,                      1,                  0.995,                0.93474,                0.99975,                      1,                  0.995,                0.97097,                0.39884,                0.24236,                      0,                  0.228,                0.80728,              0.0077626,              0.0077626,              0.0077626
                    115,                 0.4529,                0.36987,                      0,                0.31654,                 0.8309,                0.99966,                      1,                  0.995,                0.93655,                0.99966,                      1,                  0.995,                0.97363,                0.40549,                0.24125,                      0,                0.22462,                0.80413,              0.0077428,              0.0077428,              0.0077428
                    116,                0.45259,                0.35772,                      0,                0.32093,                0.83325,                0.99971,                      1,                  0.995,                0.93387,                0.99971,                      1,                  0.995,                0.97064,                0.40822,                0.23454,                      0,                0.22669,                0.81051,               0.007723,               0.007723,               0.007723
                    117,                0.44534,                0.33206,                      0,                0.31521,                0.83058,                 0.9997,                      1,                  0.995,                0.93397,                 0.9997,                      1,                  0.995,                0.97012,                0.39906,                0.23254,                      0,                0.22585,                 0.8015,              0.0077032,              0.0077032,              0.0077032
                    118,                0.45161,                0.34592,                      0,                0.31504,                0.83164,                0.99939,                      1,                  0.995,                0.93841,                0.99939,                      1,                  0.995,                 0.9735,                 0.3912,                0.23977,                      0,                0.22475,                0.80535,              0.0076834,              0.0076834,              0.0076834
                    119,                0.44866,                0.34191,                      0,                0.32139,                0.83018,                0.99972,                      1,                  0.995,                 0.9376,                0.99972,                      1,                  0.995,                0.97074,                0.40586,                0.23953,                      0,                0.23193,                0.80301,              0.0076636,              0.0076636,              0.0076636
                    120,                0.44963,                0.34617,                      0,                0.32424,                0.82898,                0.99969,                      1,                  0.995,                0.93825,                0.99969,                      1,                  0.995,                0.97473,                0.40179,                0.23478,                      0,                0.22594,                 0.8018,              0.0076438,              0.0076438,              0.0076438
                    121,                0.44584,                 0.3555,                      0,                0.31782,                0.83042,                 0.9997,                      1,                  0.995,                0.93139,                 0.9997,                      1,                  0.995,                0.97282,                 0.4144,                 0.2244,                      0,                0.22658,                0.80316,               0.007624,               0.007624,               0.007624
                    122,                0.43854,                0.31309,                      0,                0.31872,                 0.8243,                 0.9992,                      1,                  0.995,                0.93468,                 0.9992,                      1,                  0.995,                0.97131,                0.39822,                0.23091,                      0,                0.22112,                0.80287,              0.0076042,              0.0076042,              0.0076042
                    123,                 0.4384,                0.33808,                      0,                0.30796,                0.82873,                0.99959,                      1,                  0.995,                0.93661,                0.99959,                      1,                  0.995,                0.97407,                 0.3978,                0.22372,                      0,                0.22717,                0.80306,              0.0075844,              0.0075844,              0.0075844
                    124,                0.43429,                0.31919,                      0,                 0.3098,                0.82459,                0.99965,                      1,                  0.995,                0.93891,                0.99965,                      1,                  0.995,                 0.9732,                0.39006,                0.22979,                      0,                0.22001,                0.79959,              0.0075646,              0.0075646,              0.0075646
                    125,                0.43727,                 0.3182,                      0,                0.31629,                0.83074,                0.99968,                      1,                  0.995,                0.93658,                0.99968,                      1,                  0.995,                0.97238,                0.39705,                0.22574,                      0,                0.22329,                0.79805,              0.0075448,              0.0075448,              0.0075448
                    126,                0.44389,                0.34344,                      0,                 0.3152,                0.83386,                0.99973,                      1,                  0.995,                0.93755,                0.99973,                      1,                  0.995,                0.97129,                0.39076,                0.22153,                      0,                 0.2167,                0.80045,               0.007525,               0.007525,               0.007525
                    127,                0.43633,                0.32545,                      0,                0.31035,                0.82766,                0.99973,                      1,                  0.995,                0.94074,                0.99973,                      1,                  0.995,                0.97714,                0.40044,                0.22322,                      0,                0.22278,                0.80019,              0.0075052,              0.0075052,              0.0075052
                    128,                0.43461,                0.31851,                      0,                0.31369,                0.83032,                0.99976,                      1,                  0.995,                0.93728,                0.99976,                      1,                  0.995,                0.97583,                0.40285,                0.22296,                      0,                0.22286,                0.80295,              0.0074854,              0.0074854,              0.0074854
                    129,                0.43869,                0.34358,                      0,                0.31585,                0.83146,                0.99969,                      1,                  0.995,                0.93926,                0.99969,                      1,                  0.995,                0.97535,                0.40324,                0.22149,                      0,                0.22535,                0.80237,              0.0074656,              0.0074656,              0.0074656
                    130,                 0.4284,                0.31013,                      0,                0.30608,                0.82317,                0.99977,                      1,                  0.995,                0.93916,                0.99977,                      1,                  0.995,                0.97825,                0.40728,                0.21573,                      0,                0.22108,                0.79863,              0.0074458,              0.0074458,              0.0074458
                    131,                0.43091,                0.30697,                      0,                0.30882,                0.82337,                0.99967,                      1,                  0.995,                0.93881,                0.99967,                      1,                  0.995,                0.97867,                0.40547,                 0.2132,                      0,                 0.2214,                0.79927,               0.007426,               0.007426,               0.007426
                    132,                0.43178,                0.30295,                      0,                0.30533,                0.82701,                0.99971,                      1,                  0.995,                0.93252,                0.99971,                      1,                  0.995,                0.97051,                0.40986,                0.22137,                      0,                0.22419,                0.80108,              0.0074062,              0.0074062,              0.0074062
                    133,                0.43268,                0.31445,                      0,                0.30876,                0.82943,                 0.9997,                      1,                  0.995,                0.94098,                 0.9997,                      1,                  0.995,                0.97649,                0.40661,                0.22037,                      0,                0.22088,                 0.7981,              0.0073864,              0.0073864,              0.0073864
                    134,                0.42598,                0.31347,                      0,                 0.3058,                0.82541,                0.99977,                      1,                  0.995,                0.93951,                0.99977,                      1,                  0.995,                0.97509,                0.40167,                0.21385,                      0,                0.21909,                0.79805,              0.0073666,              0.0073666,              0.0073666
                    135,                0.42471,                0.32116,                      0,                0.30975,                0.82898,                0.99977,                      1,                  0.995,                0.93944,                0.99977,                      1,                  0.995,                0.97502,                0.40634,                 0.2135,                      0,                0.21904,                0.80142,              0.0073468,              0.0073468,              0.0073468
                    136,                0.42707,                0.33408,                      0,                0.30501,                0.82194,                0.99941,                      1,                  0.995,                0.93927,                0.99941,                      1,                  0.995,                0.97641,                0.40199,                0.21951,                      0,                0.21586,                0.80037,               0.007327,               0.007327,               0.007327
                    137,                0.43251,                0.31564,                      0,                0.30866,                0.83133,                0.99964,                      1,                  0.995,                0.94295,                0.99964,                      1,                  0.995,                0.97698,                0.37314,                0.20757,                      0,                0.21323,                0.79552,              0.0073072,              0.0073072,              0.0073072
                    138,                0.42297,                0.30399,                      0,                0.30133,                0.82589,                0.99967,                      1,                  0.995,                0.93495,                0.99967,                      1,                  0.995,                0.97509,                0.39074,                0.21401,                      0,                 0.2164,                0.80078,              0.0072874,              0.0072874,              0.0072874
                    139,                0.41994,                 0.3072,                      0,                0.30471,                0.82499,                0.99974,                      1,                  0.995,                0.93676,                0.99974,                      1,                  0.995,                0.97611,                0.39505,                 0.2101,                      0,                0.21757,                0.80046,              0.0072676,              0.0072676,              0.0072676
                    140,                0.42249,                0.30432,                      0,                0.30312,                0.82639,                0.99977,                      1,                  0.995,                0.94227,                0.99977,                      1,                  0.995,                0.97841,                0.38533,                0.21389,                      0,                 0.2091,                0.79833,              0.0072478,              0.0072478,              0.0072478
                    141,                0.41742,                0.30295,                      0,                0.29942,                0.82633,                0.99968,                      1,                  0.995,                0.94273,                0.99968,                      1,                  0.995,                0.97662,                0.39002,                0.21726,                      0,                0.21061,                0.80207,               0.007228,               0.007228,               0.007228
                    142,                0.42284,                0.31176,                      0,                0.30363,                0.82457,                0.99966,                      1,                  0.995,                0.94237,                0.99966,                      1,                  0.995,                0.97308,                0.39134,                0.22277,                      0,                0.21454,                0.79981,              0.0072082,              0.0072082,              0.0072082
                    143,                0.42438,                0.30863,                      0,                0.30103,                0.82421,                0.99971,                      1,                  0.995,                0.94197,                0.99971,                      1,                  0.995,                 0.9774,                 0.3893,                0.21372,                      0,                0.20755,                0.79689,              0.0071884,              0.0071884,              0.0071884
                    144,                0.41892,                0.30837,                      0,                0.30118,                0.82857,                0.99947,                      1,                  0.995,                0.94172,                0.99947,                      1,                  0.995,                0.97837,                0.38707,                0.20774,                      0,                0.21482,                0.79755,              0.0071686,              0.0071686,              0.0071686
                    145,                  0.421,                0.30028,                      0,                 0.3053,                0.82374,                0.99973,                      1,                  0.995,                0.94201,                0.99973,                      1,                  0.995,                0.97826,                 0.3904,                0.21089,                      0,                0.21586,                0.80333,              0.0071488,              0.0071488,              0.0071488
                    146,                0.42439,                0.31204,                      0,                0.30684,                0.82753,                0.99965,                      1,                  0.995,                0.93504,                0.99965,                      1,                  0.995,                0.97868,                0.39532,                0.20995,                      0,                  0.213,                0.79833,               0.007129,               0.007129,               0.007129
                    147,                0.41585,                0.30117,                      0,                0.29958,                0.83082,                0.99962,                      1,                  0.995,                 0.9411,                0.99962,                      1,                  0.995,                0.97938,                0.38831,                0.21213,                      0,                0.21121,                0.80035,              0.0071092,              0.0071092,              0.0071092
                    148,                0.41343,                0.29466,                      0,                0.29729,                0.82438,                0.99969,                      1,                  0.995,                0.93982,                0.99969,                      1,                  0.995,                0.97983,                0.39729,                0.20615,                      0,                0.20784,                0.79719,              0.0070894,              0.0070894,              0.0070894
                    149,                0.41218,                0.30514,                      0,                0.30155,                0.82038,                0.99959,                      1,                  0.995,                 0.9378,                0.99959,                      1,                  0.995,                0.97713,                0.39602,                 0.2024,                      0,                0.21196,                0.79612,              0.0070696,              0.0070696,              0.0070696
                    150,                0.41326,                0.30669,                      0,                0.29474,                0.82314,                0.99961,                      1,                  0.995,                 0.9319,                0.99961,                      1,                  0.995,                 0.9753,                0.39636,                0.20302,                      0,                0.20782,                0.79385,              0.0070498,              0.0070498,              0.0070498
                    151,                0.40987,                 0.2875,                      0,                0.29606,                0.82044,                 0.9997,                      1,                  0.995,                0.93964,                 0.9997,                      1,                  0.995,                0.97727,                0.38473,                 0.2042,                      0,                0.20451,                0.79496,                0.00703,                0.00703,                0.00703
                    152,                0.41508,                0.28791,                      0,                0.30061,                0.82396,                0.99971,                      1,                  0.995,                0.94135,                0.99971,                      1,                  0.995,                0.97551,                0.37725,                 0.1999,                      0,                0.20895,                0.79499,              0.0070102,              0.0070102,              0.0070102
                    153,                0.40693,                0.27672,                      0,                0.29564,                0.82198,                0.99977,                      1,                  0.995,                 0.9372,                0.99977,                      1,                  0.995,                0.97948,                 0.3874,                0.19658,                      0,                0.20849,                0.79596,              0.0069904,              0.0069904,              0.0069904
                    154,                0.40574,                0.29183,                      0,                0.29574,                0.82127,                0.99979,                      1,                  0.995,                0.94307,                0.99979,                      1,                  0.995,                0.97697,                0.38419,                0.20872,                      0,                0.20794,                0.80074,              0.0069706,              0.0069706,              0.0069706
                    155,                0.40555,                0.28332,                      0,                0.29389,                0.82074,                0.99978,                      1,                  0.995,                0.93887,                0.99978,                      1,                  0.995,                0.97888,                0.39155,                0.20061,                      0,                0.20683,                0.80444,              0.0069508,              0.0069508,              0.0069508
                    156,                0.40716,                0.30053,                      0,                0.29491,                0.82139,                0.99978,                      1,                  0.995,                0.93956,                0.99978,                      1,                  0.995,                0.97842,                0.38879,                0.19788,                      0,                0.20606,                0.80098,               0.006931,               0.006931,               0.006931
                    157,                0.42075,                0.30183,                      0,                0.29472,                0.82908,                0.99979,                      1,                  0.995,                0.93955,                0.99979,                      1,                  0.995,                0.97858,                0.37761,                0.20054,                      0,                0.20429,                0.79697,              0.0069112,              0.0069112,              0.0069112
                    158,                0.40225,                0.27701,                      0,                0.29231,                 0.8195,                0.99977,                      1,                  0.995,                0.94056,                0.99977,                      1,                  0.995,                0.97861,                0.38398,                0.19508,                      0,                0.20535,                0.79767,              0.0068914,              0.0068914,              0.0068914
                    159,                0.40951,                0.29342,                      0,                0.29382,                0.81933,                0.99868,                      1,                  0.995,                 0.9368,                0.99868,                      1,                  0.995,                 0.9761,                0.38032,                0.19856,                      0,                0.20921,                0.79306,              0.0068716,              0.0068716,              0.0068716
                    160,                0.40399,                0.29004,                      0,                0.29138,                0.82259,                0.99966,                      1,                  0.995,                 0.9366,                0.99966,                      1,                  0.995,                0.97716,                0.37641,                0.20339,                      0,                0.20653,                0.79436,              0.0068518,              0.0068518,              0.0068518
                    161,                0.41478,                0.29396,                      0,                0.29839,                 0.8269,                 0.9996,                      1,                  0.995,                0.93777,                 0.9996,                      1,                  0.995,                0.98082,                0.38866,                0.19881,                      0,                0.21461,                0.79373,               0.006832,               0.006832,               0.006832
                    162,                0.41316,                0.28438,                      0,                0.29561,                0.82873,                0.99978,                      1,                  0.995,                0.94226,                0.99978,                      1,                  0.995,                0.98278,                0.38943,                0.19844,                      0,                0.20747,                0.79655,              0.0068122,              0.0068122,              0.0068122
                    163,                0.40295,                0.27741,                      0,                0.29277,                0.82156,                0.99977,                      1,                  0.995,                0.94307,                0.99977,                      1,                  0.995,                0.98095,                0.38125,                0.19595,                      0,                0.21016,                0.79384,              0.0067924,              0.0067924,              0.0067924
                    164,                0.40243,                0.28285,                      0,                0.29247,                0.82014,                0.99978,                      1,                  0.995,                0.94209,                0.99978,                      1,                  0.995,                0.98242,                0.38861,                0.19916,                      0,                0.20942,                0.79847,              0.0067726,              0.0067726,              0.0067726
                    165,                0.41244,                0.29213,                      0,                0.29672,                0.82734,                0.99952,                      1,                  0.995,                0.93839,                0.99952,                      1,                  0.995,                 0.9809,                0.39304,                0.19951,                      0,                 0.2099,                0.79927,              0.0067528,              0.0067528,              0.0067528
                    166,                 0.4025,                0.28195,                      0,                0.29146,                0.82182,                0.99967,                      1,                  0.995,                0.93935,                0.99967,                      1,                  0.995,                0.98073,                0.38722,                0.18886,                      0,                 0.2081,                0.79505,               0.006733,               0.006733,               0.006733
                    167,                0.40957,                0.28747,                      0,                0.29763,                0.82075,                0.99953,                      1,                  0.995,                0.93749,                0.99953,                      1,                  0.995,                0.97906,                0.38539,                0.19289,                      0,                0.20622,                0.79455,              0.0067132,              0.0067132,              0.0067132
                    168,                0.39564,                0.28182,                      0,                0.28892,                0.82009,                0.99939,                      1,                  0.995,                0.94586,                0.99939,                      1,                  0.995,                0.98407,                0.37192,                0.18496,                      0,                0.19791,                 0.7919,              0.0066934,              0.0066934,              0.0066934
                    169,                0.40802,                0.29537,                      0,                0.29055,                0.82364,                0.99652,                      1,                  0.995,                0.94645,                0.99652,                      1,                  0.995,                0.98227,                0.37229,                0.18649,                      0,                0.20161,                0.79329,              0.0066736,              0.0066736,              0.0066736
                    170,                0.40426,                0.29263,                      0,                0.29138,                0.82365,                0.99647,                      1,                  0.995,                0.94503,                0.99647,                      1,                  0.995,                0.98412,                0.37507,                0.18767,                      0,                 0.2034,                0.79406,              0.0066538,              0.0066538,              0.0066538
                    171,                0.40296,                0.29362,                      0,                0.28986,                0.82153,                0.99933,                      1,                  0.995,                0.94618,                0.99933,                      1,                  0.995,                0.98205,                0.36581,                0.18816,                      0,                0.19868,                0.79138,               0.006634,               0.006634,               0.006634
                    172,                0.40512,                0.29493,                      0,                0.29543,                0.81975,                0.99978,                      1,                  0.995,                0.94842,                0.99978,                      1,                  0.995,                0.98283,                0.36367,                0.18548,                      0,                0.19993,                0.79054,              0.0066142,              0.0066142,              0.0066142
                    173,                0.39289,                0.30453,                      0,                0.28627,                0.82028,                0.99978,                      1,                  0.995,                0.94545,                0.99978,                      1,                  0.995,                0.98221,                0.37704,                0.18353,                      0,                0.20383,                0.79095,              0.0065944,              0.0065944,              0.0065944
                    174,                0.38914,                0.26254,                      0,                0.28585,                0.81815,                0.99978,                      1,                  0.995,                0.94727,                0.99978,                      1,                  0.995,                0.98153,                0.38096,                0.18725,                      0,                0.20151,                0.79279,              0.0065746,              0.0065746,              0.0065746
                    175,                0.39701,                 0.2706,                      0,                0.28697,                0.81936,                0.99976,                      1,                  0.995,                0.94115,                0.99976,                      1,                  0.995,                0.97697,                0.38438,                0.19128,                      0,                0.19932,                0.80019,              0.0065548,              0.0065548,              0.0065548
                    176,                0.40014,                  0.283,                      0,                0.29048,                0.82482,                0.99976,                      1,                  0.995,                0.93839,                0.99976,                      1,                  0.995,                0.98047,                0.38168,                0.18407,                      0,                0.20271,                0.79638,               0.006535,               0.006535,               0.006535
                    177,                0.39763,                0.28277,                      0,                0.28239,                0.82286,                0.99978,                      1,                  0.995,                0.94821,                0.99978,                      1,                  0.995,                0.97902,                0.37893,                0.18928,                      0,                0.19479,                0.79962,              0.0065152,              0.0065152,              0.0065152
                    178,                0.39912,                  0.278,                      0,                0.28836,                 0.8235,                0.99978,                      1,                  0.995,                0.94598,                0.99978,                      1,                  0.995,                 0.9822,                0.36971,                0.18028,                      0,                0.19288,                0.79337,              0.0064954,              0.0064954,              0.0064954
                    179,                 0.4008,                0.28353,                      0,                0.28625,                0.81668,                0.99974,                      1,                  0.995,                0.94812,                0.99974,                      1,                  0.995,                0.98336,                0.36315,                 0.1788,                      0,                0.19473,                 0.7907,              0.0064756,              0.0064756,              0.0064756
                    180,                0.39367,                0.26838,                      0,                0.28477,                0.81687,                0.99977,                      1,                  0.995,                0.95211,                0.99977,                      1,                  0.995,                 0.9842,                0.36315,                0.17824,                      0,                0.19547,                0.78933,              0.0064558,              0.0064558,              0.0064558
                    181,                0.38374,                0.26645,                      0,                0.27958,                 0.8198,                0.99978,                      1,                  0.995,                0.95259,                0.99978,                      1,                  0.995,                0.98374,                0.35482,                0.17679,                      0,                0.19027,                0.78768,               0.006436,               0.006436,               0.006436
                    182,                0.38863,                0.25936,                      0,                0.28665,                0.81735,                0.99978,                      1,                  0.995,                0.95061,                0.99978,                      1,                  0.995,                0.98242,                0.36393,                0.18162,                      0,                  0.193,                0.79143,              0.0064162,              0.0064162,              0.0064162
                    183,                0.38821,                0.25944,                      0,                0.28617,                0.82067,                0.99979,                      1,                  0.995,                 0.9463,                0.99979,                      1,                  0.995,                0.98203,                0.37351,                0.18039,                      0,                0.19178,                 0.7918,              0.0063964,              0.0063964,              0.0063964
